丿灬忍住伤口疼彡	1	2017-09-28 10:21:24	申请个信用卡不给我过垃圾软件
遇见更好的自己	1	2017-09-22 19:14:03	垃圾软件，卡的半死，真心差评，一直加载中，直接怒卸！
~啦啦啦	1	2017-09-22 17:22:56	难道只有我一个人觉得很卡，很不好用吗？😔
zhi_	4	2017-09-21 14:52:05	为什么app登录不了的
Keane	1	2017-09-21 12:19:10	垃圾中的战斗机，启动慢，装载慢，所有银行app里最垃圾
浪仔👻	5	2017-09-21 01:03:35	
自娱自乐自己过	5	2017-09-20 18:40:51	
唯✔嗳倪	5	2017-09-16 23:14:25	同事推荐的，挺好，推荐给朋友用。
💘谁💗与💝我𖰌👆行💎	5	2017-09-15 09:01:10	
追梦追星追少年！	5	2017-09-14 18:16:48	不错。不错！大家可以去试一下哦 钱生钱人人都懂，但是有一个好的理财软件就可以事半功倍了，平安口袋银行真的还不错，各方面都能令我满意。
西贡小姐■9/8	5	2017-09-14 18:16:29	很棒，界面很清新，操作简洁！ 我在平安银行已经借了好多次了，速度都蛮快的，用来救急不错。
正妹。	5	2017-09-14 18:12:42	好新，不过还是不断的完善的，加油 比较喜欢平安银行的产品
欧美范的容嬷嬷°	5	2017-09-14 18:12:16	简洁，不错，挺喜欢得 用平安口袋银行能够快速取现，收益也稳定在前几名了，客户端收益和交易记录也十分清晰，我只用平安口袋银行来投资了！
魅力女王	5	2017-09-14 18:10:23	非常非常非常得好！VeryGOOD 平安银行收益好高呀，取钱也方便，关键是平台的安全性能够达到保障，是一个超赞的app！
檬妹	5	2017-09-14 18:10:15	嘻嘻。我第一次用。觉得这个还蛮很好的！ 非常适合懒人投资理财的一款软件了，真是躺着也能拿到收益啊，现在养成了投资理财的习惯，拿到工资就往里存，平安口袋银行非常方便！
你若离去后会无妻@	5	2017-09-14 18:07:44	这个吗？。现在各方面都还很好！一直能这样下去就很好了！ 平安银行给的信用卡额度很高，很喜欢用。
深巷亡命少女	5	2017-09-14 18:07:39	这是神啊，天啊！我啊，你的妹啊！支持 我非常喜欢这个平台，可以定期理财
少女情怀	5	2017-09-14 18:05:53	很不错。很不错的开发者 平安银行的特点就是快啊，借了三次了，一次比一次快，用着挺爽的。
煮茶女	5	2017-09-14 18:04:56	嘻嘻。我第一次用。觉得这个还蛮很好得！ 喜欢平安银行，方便
碧珊	5	2017-09-14 18:04:11	很少写评价但是款确实很好的很顺手而且推送很及时！运行稳定 信用卡额度真的超级高不错啊
埃菲尔铁塔的微笑、	5	2017-09-14 18:03:44	办公室同事推荐的，感觉得不错，又推荐给同学了，哈哈~不错的啊呢。 平安银行比其它平台要容易，利息也很低，很适合我们这些救急用的。
长痘菇凉最美i	5	2017-09-14 18:03:09	不错，试段时间挺顺手得 上次我申请平安银行的，遇到了很多不懂的问题，客服都很耐心地帮我解决，借钱很方便。
乖乖囡	5	2017-09-14 18:03:04	真的很不错。我从来没评论过哪个。这还是第一次。但是我真的觉得很不错。就来评了！ 在平安口袋银行中，操作流程十分简单，是一款很好的应用
A suny girl	5	2017-09-14 18:02:21	比之前版本强太多了。太不错了。赞！ 界面清晰容易操作，优惠活动非常多，口袋银行是大流行趋势，这个app做的很好，喜欢
帆布鞋萌妹！	5	2017-09-14 18:02:10	不错朋友推荐给我的。真很不错！ 信用卡申请方便快捷，很实用啊
落单的。幸福	5	2017-09-14 18:02:00	真得很不错，不枉我得下载流量啦！ 有平安信用卡，所以很关注平安的活动。
自恋小怨妇╮	5	2017-09-14 18:01:41	刚刚下载的。试试看。不错像蛮很不错的！不错 用了特别棒，平安银行保护我们的资金安全。
有陪我2的姐妹就够-	5	2017-09-14 18:01:34	真心觉得这不错！太不错了！ 市场上理财工具很多，我用过平安口袋银行后就再也不想过别的投资了，这个高收益啊。
中意他。	5	2017-09-14 18:00:48	对于喜欢干净得。简单得界面得孩子来说是个不错得选择！ 我有个兄弟也在平安银行上申请了，也了，门槛还挺低的。
喂我们分手吧	5	2017-09-14 18:00:33	不错朋友推荐给我得。真很不错！ 有了这个很容易定期理财，能够及时看到自己的收益，不错
疯疯癫癫的女人	5	2017-09-14 18:00:30	唯美！很好的作品。作者真是用心！我很喜欢！ 作为理财菜鸟，觉得平安银行的产品很简单很方便。
-＊ 朝思暮想的少年叫EXO	5	2017-09-14 18:00:24	这个功能再强大一点。就更好了！ 真的可以借到钱的，我好几个同事也在平安银行上面申请了，都了呀，门槛还是挺低的。
我对你的爱就像你爸爱你妈	5	2017-09-14 18:00:15	朋友推荐给我。个人感觉挺很好得！ 信用卡分期，办理就找平安银行。
石头绝情绝义	5	2017-09-14 18:00:12	感觉挺不错，挺全面的 活期理财，很好，得得钱很高
留板寸的帅哥	5	2017-09-14 18:00:03	这个真不错，好好好好好好好好 一直在用平安银行做定期理财，收益很不错。
偏执成瘾i	5	2017-09-14 17:59:57	不错，试段时间挺顺手的 以前一直投资余额宝，收益很低，虽然是投资小白，但感觉还是很浪费，后来看到平安口袋银行app，投了一段时间，感到相见恨晚，收益真是又高又稳呢
我男朋友的女朋友是我闺蜜	5	2017-09-14 17:59:54	很实用。非常不错。我就选它了呵呵。你们也要给力噢。不错真得不错。而且很好 口袋银行风险小，收益好，真的非常不错。
会哭得女人都是废物﹌	5	2017-09-14 17:59:52	不错！很不错！我不会让你下载得 一直在做平安银行的理财，收益很高。
坟墓里找wife	5	2017-09-14 17:59:32	用过不错多类似，相比之下我感觉这个还是不错的，值得信赖与拥有！ 定期理财的话，首选平安银行真的
r％4▲	5	2017-09-14 17:59:16	继续努力吧。棒棒哒！????啊！ 运用这个软件，真心就可以，嗯，随时随地的查看一些信息，比如信用卡的额度
我是白雪公主的外婆	5	2017-09-14 17:58:24	很好。改版之后跟第一版有了很大差别。不仅变漂亮了。还丰富了功能！推荐！ 信用卡额度高，快不错
世界、不是沧桑就是肮脏。	5	2017-09-14 17:58:12	很强大。很不错。支持 钱放在银行不去放在平安银行里面的理财产品中，几率高，收益好。
他会发光深拥必伤i	5	2017-09-14 17:57:51	要说这不很好的人啦。只能怪手机不很好！我觉得这超很好 喜欢口袋银行，很方便，尤其是对手机用户。
媿魅娘i	5	2017-09-14 17:57:30	这样我都不知道怎么样才能不给他好评，。很有意思 信用卡申请就找平安银行，不二之选。
男生不流氓、发育不正常	5	2017-09-14 17:57:23	试起来蛮方便得！不错！ 之前申请好多小贷失败了，以为平安银行也会拒绝，没想到很快审核就过了，还是这里借钱容易，门槛低。
家有男人十二个 *	5	2017-09-14 17:56:55	很好厉害，很好喜欢，相见恨晚 每次申请都是审核很快的
99个数字，，烦	5	2017-09-14 17:56:09	真得不错！是我每天必看得。时时刷新 嗯，我用这个app好长时间了，每天都有很多优惠。
我要当女子汉！	5	2017-09-14 17:56:01	真心不错。觉得不错的赞一个！ 申请方便，也放心，利息还少，很有帮助！
痞娘i	5	2017-09-14 17:55:28	整体还算挺不错的，试起来真不错 便捷的金融服务平台，便捷舒适的地方
帆布鞋女生	5	2017-09-14 17:55:01	非常不错啦。手机版需要更新一下 平安银行口袋整体感觉还不错
吴亦凡、你很帅	5	2017-09-14 17:54:56	我觉得真得挺不错！顶 50万只需要一天时间，方便快捷！
へ小格调	5	2017-09-14 17:54:35	功能实用！界面简洁！速度很快。挺好好的 这个APP非常的好用，里面的功能很简单。
只愿为迩，画地为牢。╰╮	5	2017-09-14 17:54:20	终于找到这个，感觉还很不错！ 平安银行app非常好用，便捷！
不温柔的妹纸	5	2017-09-14 17:54:17	很好！更新速度很快，客服也很细心..非常很好，试起来特别顺手 这个软件还挺好用的，尤其是改良之后，页面看起来清晰明了。
降妞十巴掌、	5	2017-09-14 17:54:06	各方面都非常的很好。使试起来很方便。很好评 我想办个信用卡，但是没有批下来，试用了一下平安银行，挺好的，很方便，比卡还好用呢。
姑娘微笑不怕山倒.	5	2017-09-14 17:53:44	我觉得这个挺好好得。个人很喜欢！支持！ 新平安银行，现在口袋里也能理财。
頖縌ツ .﹎` 	5	2017-09-14 17:53:33	嘻嘻。我第一次用。觉得这个还蛮很好得！ 我现在都是用平安银行点餐的，不光有优惠速度还很快
原地逗留	5	2017-09-14 17:52:04	比其他得不错。可能是我一直在用这个吗？ 功能非常好使用起来很方便。
走失时光的夕阳少女丶	5	2017-09-14 17:51:57	很实用，是我用过的最好好 再也不用找线下高利贷了，现在的人真聪明，手机点点就可以借钱了。
沙漏倒装回忆°	5	2017-09-14 17:51:56	不错，继续开发更不错！ 这个活期理财非常方便，收益查询转账汇款都很容易，感觉很好用
港范ル◣﹌	5	2017-09-14 17:51:46	比其他的不错。可能是我一直在用这个吗？。不错！ 平安银行可以选择多种还款方式，产品体验好，平台正规。
等青春散场	5	2017-09-14 17:51:24	下载后发现还很好，应该顶一个 平安银行的各方面理财都很给力值得信赖。
姐为你代言i	5	2017-09-14 17:51:24	办公室同事推荐的，感觉得很好，又推荐给同学了，哈哈~很好的啊呢。 非常方便，放款很快很便捷，使用它非常安心
、只属于你的女孩	5	2017-09-14 17:51:21	很好吧挺好的啊！OK！ 用平安银行借钱不啰嗦，感谢解我燃眉之急！
 你的高傲是种无知	5	2017-09-14 17:51:17	非常赞的一款银行软件，理财投资都很方便
搂猫睡觉的鱼	5	2017-09-14 17:51:08	很不错，，功能也很多，大家一起加入 现在还蛮多人用平安银行的，放款挺快的，老用户申请都是秒到账哦。
wbtwtoo	5	2017-09-14 17:51:05	比较很好的构思。很好 使用口袋银行就用平安银行app。
▼我本善良ヾ	5	2017-09-14 17:50:47	大爱，感谢团队，你们是最美得工程师。 理财新手觉得口袋银行很为新手着想。
2653382683	5	2017-09-14 17:50:44	这个非常好好。每天都会看 新平安口袋银行，嘉兴在哪里有啊
淑女不是姐的范、	5	2017-09-14 17:50:24	太很好了。不给五星。白用了！很好很好。太很好！都不知道怎么形容了 用了平安银行之后发现确实不错，借钱很容易。
萌小姐i	5	2017-09-14 17:50:21	很实用。是我用过的最好好 用平安银行定期理财有一段时间了，感觉很靠谱。
無龄萌主@	5	2017-09-14 17:50:17	支持。这个值得下载哟。小伙伴们。一起下载吗？ 保障我们的资金安全，定期理财信用高
ヤGm﹎鬼魅℡	5	2017-09-14 17:50:04	非常实用，用过这么多还是这款最好 平安银行还能定期理财，确实挺不错的。
∞巴黎铁塔下の那抹阳光	5	2017-09-14 17:49:03	每次换手机，我都忘不了她！挺很好的。 填写资料很方便的，前天试着申请了，几分钟就搞定了所有的手续，很快就到账了，是个可靠的平台。
大家闺秀	5	2017-09-14 17:48:59	很好好，可操作性很强，比傻瓜式好好很多。 觉得平安银行很照顾理财菜鸟。
×\"﹎北鼻`!	5	2017-09-14 17:47:51	这样我都不知道怎么样才能不给他好评。！很有意思 平安银行很好，在手机上很简单的几个步骤，就借到钱了，要不要这么赞啊
靠自己才能当上女王	5	2017-09-14 17:47:44	棒棒哒。不愧是好团队哦 借钱原本挺难的，无论是银行还是信用卡方式，幸好现在有了平安银行，借钱真心给力，帮了我不少
↓朵朵奇葩向阳开@,	5	2017-09-14 17:47:43	我看到很多人都在用这个得啦！ 平安银行是朋友推荐给我使用的，当初不太相信，用了之后觉得这个APP真是太好了，借钱方便，速度快。
女神灬经丶	5	2017-09-14 17:47:36	很强大，很不错，支持 现在的网贷多了去了，还是平安银行靠谱点，审核放款一直都很快。
别傻了他不爱你i	5	2017-09-14 17:47:21	办公室同事推荐的，感觉得很不错，又推荐给同学了，哈哈~ 平安银行里得理财产品种类多，利率高，收益还不错，值得推荐得一款app
笨菇凉々	5	2017-09-14 17:46:59	每天都看一看！运行稳定。鼓励一下。要继续坚持。发更多很好的东西 平安信用卡是不是还能享受一元看电影的优惠活动啊
@ 粗女	5	2017-09-14 17:46:53	要说这不好得人啊，只能怪手机不好。我觉得这超好 顾客的需求都能满足很方便的很快捷的。
这个女孩有点拽	5	2017-09-14 17:46:50	不错吗？。我就用你了！ 朋友推荐我使用的平安银行，用了几次感觉还可以，审核和放款的速度挺快的，救急还不错。
素颜姑娘不怕雨淋	5	2017-09-14 17:46:49	现在手机电脑不分家了呢，还行吧，体验特棒，小伙伴们试起来吧 平安口袋，很方便是一个不错的软件
【三流】角色	5	2017-09-14 17:45:46	很温暖的构思！不错啊呢！ 理财小白表示口袋银行很简单很方便
╰紫藤架下゛	5	2017-09-14 17:45:36	听说很好，才来下载的 平安信用卡，朋友推荐过说是很不错的。
老娘是你打不垮的@	5	2017-09-14 17:45:29	比其他得好好。可能是我一直在用这个吧 急着用钱，就试了试，平安银行真是很赞啊，放款超快。
水晶果冻	5	2017-09-14 17:45:00	很不错。很不错每天看看 他的活期理财的收益比较高，真的很值得一用，而且安全好！
